product_id,product_name,category,material,brand,price_usd,color,country_of_origin,rating,reviews_count,in_stock,merchant_source,sustainability_label
P005325,Plastic Scrub Pad,Cleaning,"Nylon, Polyester",Scotch-Brite,3.24,Purple,Unknown,3.1,32834,True,Walmart,None
P005326,Teflon Non-Stick Pan,Kitchen & Dining,"Aluminum, Ptfe Coating",T-Fal,23.76,Purple,Uk,4.1,40753,True,Greenshop,None
P005327,Sunscreen Plastic Tube,Personal Care,"Avobenzone, Plastic",Neutrogena,11.51,Orange,Usa,4.6,14787,False,Marketplace Y,None
P005328,Synthetic Baby Mattress,Baby & Kids,"Polyurethane Foam, Polyester Cover",Graco,74.18,Brown,Netherlands,4.5,27108,True,Ecoretail,None
P005329,Single-Use Alkaline Battery,Electronics & Energy,"Alkaline, Zinc, Manganese",Duracell,10.15,Orange,Japan,4.1,25418,True,Target,None
P005330,Recycled Plastic Keyboard,Electronics & Energy,Post-Consumer Recycled Plastic,Hp,47.43,Natural,Sweden,4.3,25418,False,Marketplace Y,Grs Certified
P005331,Bamboo Toothbrush,Personal Care,Bamboo,Ecosmile,4.89,Blue,Canada,3.6,49730,True,Greenshop,Eu Ecolabel
P005332,Plastic Storage Jar,Kitchen & Dining,Polypropylene,Rubbermaid,6.91,Brown,India,3.3,7699,False,Retailer X,None
P005333,Mouthwash Plastic Bottle,Personal Care,"Water, Alcohol, Plastic",Listerine,4.5,White,Germany,4.0,10488,True,Etsy,None
P005334,Polyester Leggings,Fashion & Clothing,"88% Polyester, 12% Spandex",Lululemon,100.74,Beige,Brazil,5.0,26099,True,Brand Store Z,None
P005335,Cork Belt,Fashion & Clothing,"Cork, Cotton Lining",Corkor,31.49,Natural,Brazil,4.6,35370,True,Retailer X,Vegan Society
P005336,Paper Towel,Kitchen & Dining,Virgin Paper,Bounty,4.67,Yellow,Usa,3.2,37608,True,Amazon,None
P005337,Plastic Dish Brush,Kitchen & Dining,"Polypropylene, Nylon",Oxo,6.61,White,Netherlands,4.6,41728,True,Retailer X,None
P005338,Paper Towel,Kitchen & Dining,Virgin Paper,Bounty,4.67,Black,France,4.8,49192,True,Online Shop A,None
P005339,Natural Rubber Dog Toy,Pet Care,100% Natural Rubber,West Paw,16.14,White,Japan,4.6,18464,True,Online Shop B,None
P005340,Chemical Sunscreen Plastic Tube,Healthcare & Wellness,"Oxybenzone, Octinoxate, Plastic",Coppertone,12.0,Blue,Usa,3.1,49507,True,Online Shop A,None
P005341,Bamboo Leggings,Fashion & Clothing,"72% Bamboo, 28% Nylon",Boody,42.55,White,Sweden,4.6,46635,True,Retailer X,Oeko-Tex
P005342,Plastic Cotton Swabs,Personal Care,"Plastic, Cotton",Q-Tips,2.93,Green,France,3.8,46547,True,Retailer X,None
P005343,Nylon Toothbrush,Personal Care,Nylon,Oral-B,2.47,Unknown,Japan,4.8,8739,True,Etsy,None
P005344,Compostable Trash Bag,Kitchen & Dining,"Pla, Pbat Bioplastic",Biobag,12.49,White,Japan,3.6,47792,True,Online Shop B,Bpi Certified
P005345,Natural Rubber Hose,Garden & Outdoors,Natural Rubber,Gilmour,29.69,Red,Japan,4.8,13873,True,Ecoretail,None
P005346,Nylon Socks,Fashion & Clothing,"80% Nylon, 20% Elastane",Nike,14.66,Green,Australia,4.1,31477,True,Target,None
P005347,Synthetic Tote Bag,Fashion & Clothing,Polypropylene,Generic,3.08,Black,Japan,4.0,136,True,Online Shop A,None
P005348,Face Wash Plastic Pump,Personal Care,"Synthetic Surfactants, Plastic",Cerave,10.47,Orange,France,3.6,11478,True,Retailer X,None
P005349,Plastic Flour Bag,Food & Beverage,Polyethylene Plastic,Gold Medal,4.76,Grey,India,4.5,33990,True,Online Shop B,None
P005350,Mouthwash Tablets,Personal Care,"Sodium Bicarbonate, Natural",Unpaste,10.75,Unknown,Japan,3.4,25418,False,Retailer X,Cosmos Natural
P005351,Eco Kettle,Electronics & Energy,"Stainless Steel, Bpa-Free Plastic",Breville,52.27,Beige,Japan,4.1,3364,True,Whole Foods,Energy Star
P005352,Chemical Mold Remover,Cleaning,"Bleach, Synthetic Biocides, Plastic",Tilex,5.18,Pink,France,3.7,27476,True,Target,None
P005353,Plastic Water Bottle,Kitchen & Dining,Bpa-Free Plastic,Nalgene,11.2,Beige,China,4.6,42599,True,Amazon,None
P005354,Biodegradable Seed Pot,Garden & Outdoors,"Compressed Peat, Coir",Jiffy,7.82,Beige,Sweden,4.0,23632,True,Marketplace Y,None
P005355,Sunscreen Plastic Tube,Personal Care,"Avobenzone, Plastic",Neutrogena,11.83,Pink,France,3.0,46478,True,Online Shop B,None
P005356,Organic Baby Mattress,Baby & Kids,"Organic Cotton, Natural Latex",Naturepedic,271.64,White,Germany,4.4,38025,True,Brand Store Z,Gots
P005357,Plastic Produce Bag,Kitchen & Dining,Ldpe Plastic,Generic,0.05,Yellow,Japan,5.0,25418,True,Etsy,None
P005358,Plant-Based Cat Litter,Pet Care,"Corn, Wheat, Wood Fiber",World'S Best,24.94,Unknown,Unknown,4.2,12965,True,Ecoretail,None
P005359,Bamboo Toothbrush,Personal Care,Bamboo,Ecosmile,4.56,Orange,Brazil,4.5,48957,False,Greenshop,Eu Ecolabel
P005360,Cotton String Mop,Cleaning,"100% Cotton, Wood Handle",Libman,20.25,Unknown,Brazil,3.5,23965,True,Ecoretail,None
P005361,Reusable Travel Mug,Kitchen & Dining,"Stainless Steel, Plastic Lid",Yeti,27.14,Purple,Brazil,4.4,37069,True,Etsy,None
P005362,Mouthwash Tablets,Personal Care,"Sodium Bicarbonate, Natural",Unpaste,10.87,Beige,Brazil,3.3,17878,True,Online Shop A,Cosmos Natural
P005363,Plastic Olive Oil Bottle,Food & Beverage,Pet Plastic,Generic,8.76,Green,France,5.0,14096,False,Brand Store Z,None
P005364,Organic Cotton Tote Bag,Food & Beverage,100% Organic Cotton,Baggu,13.57,Grey,Canada,3.1,23944,True,Etsy,Gots
P005365,Single-Use Alkaline Battery,Electronics & Energy,"Alkaline, Zinc, Manganese",Duracell,10.93,Pink,Germany,4.2,41810,True,Online Shop B,None
P005366,Plastic Storage Jar,Kitchen & Dining,Polypropylene,Rubbermaid,7.17,Red,Japan,3.4,560,False,Walmart,None
P005367,Plastic Spice Container,Food & Beverage,Polypropylene Plastic,Mccormick,4.36,Pink,Australia,4.7,44371,True,Walmart,None
P005368,Synthetic Aloe Vera Gel Plastic,Healthcare & Wellness,"Aloe Vera Extract, Carbomer, Plastic",Banana Boat,6.14,Grey,Brazil,4.3,18474,True,Ecoretail,None
P005369,Organic Denim Jeans,Fashion & Clothing,100% Organic Cotton Denim,Nudie Jeans,162.32,Black,Germany,4.3,40073,True,Amazon,Gots
P005370,Beeswax Lip Balm Paper Tube,Personal Care,"Beeswax, Paper",Hurraw,5.0,White,Australia,4.5,31589,True,Greenshop,Leaping Bunny
P005371,Cloth Diaper,Baby & Kids,"Organic Cotton, Pul Cover",Bumgenius,22.12,Green,China,4.3,43185,True,Online Shop A,Gots
P005372,Recycled Polyester Hoodie,Fashion & Clothing,100% Recycled Polyester,Adidas,81.4,Black,Unknown,3.9,7821,True,Etsy,Grs Certified
P005373,Bamboo Cotton Swabs,Personal Care,"Bamboo, Cotton",Ecoswab,4.95,Brown,Sweden,4.0,42479,False,Whole Foods,Fsc Certified
P005374,Aluminum Deodorant,Personal Care,"Aluminum, Plastic",Sure,3.67,Grey,Germany,3.9,43183,True,Ecoretail,None
P005375,Plastic Laptop Sleeve,Electronics & Energy,"Neoprene, Polyester",Amazonbasics,16.35,White,Netherlands,4.8,14819,True,Retailer X,None
P005376,Biodegradable Toothbrush,Personal Care,Cornstarch,Greenbrush,5.74,Purple,Canada,4.7,37579,True,Target,Bpi Certified
P005377,Teflon Non-Stick Pan,Kitchen & Dining,"Aluminum, Ptfe Coating",T-Fal,24.72,Brown,Uk,4.4,1460,True,Greenshop,None
P005378,Bulk Bin Spice Jar Glass,Food & Beverage,"Glass, Stainless Steel Lid",Penzeys,6.19,Clear,Brazil,3.9,46690,True,Whole Foods,None
P005379,Stainless Steel Container,Kitchen & Dining,18/8 Stainless Steel,Lunchbots,23.43,Unknown,Netherlands,3.4,25418,True,Ecoretail,B Corp
P005380,Terracotta Garden Pot,Garden & Outdoors,Terracotta Clay,Hc Companies,9.49,Blue,Australia,4.6,5915,True,Whole Foods,None
P005381,Ceramic Pan,Kitchen & Dining,"Aluminum, Ceramic Coating",Greenpan,54.52,Red,France,3.6,45818,True,Target,None
P005382,Coir Coconut Compost,Garden & Outdoors,Coconut Coir Fiber,Burpee,16.6,Black,Germany,3.4,41745,True,Ecoretail,None
P005383,Recycled Polyester Hoodie,Fashion & Clothing,100% Recycled Polyester,Adidas,76.53,Natural,China,4.1,43289,True,Walmart,Grs Certified
P005384,Battery Garden Light,Electronics & Energy,"Plastic, Alkaline Batteries",Hampton Bay,20.25,Unknown,Japan,4.2,36246,True,Online Shop A,None
P005385,Synthetic Laptop Bag,Electronics & Energy,600D Polyester,Targus,37.15,Purple,Uk,4.9,37560,True,Amazon,None
P005386,Glass Honey Jar,Food & Beverage,"Glass, Metal Lid",Beekeeper'S Naturals,14.32,Unknown,Germany,5.0,32970,True,Brand Store Z,None
P005387,Recycled Pet Dog Leash,Pet Care,Recycled Pet Bottles,Found My Animal,36.23,Orange,Australia,3.1,29350,True,Brand Store Z,Grs Certified
P005388,Cork Laptop Sleeve,Electronics & Energy,"Natural Cork, Cotton Lining",Corkor,32.65,Orange,Usa,3.3,48852,True,Amazon,None
P005389,Wool Sweater,Fashion & Clothing,100% Merino Wool,Icebreaker,186.03,Orange,Japan,4.0,3416,True,Whole Foods,Zq Merino
P005390,Plastic Straw,Kitchen & Dining,Polypropylene Plastic,Generic,0.96,Clear,Australia,3.8,33337,True,Online Shop B,None
P005391,Plastic Ziplock Bag,Kitchen & Dining,Ldpe Plastic,Ziploc,3.66,Orange,Uk,4.1,29430,True,Walmart,None
P005392,Terracotta Garden Pot,Garden & Outdoors,Terracotta Clay,Hc Companies,8.92,Unknown,Usa,4.9,4536,False,Online Shop A,None
P005393,Silicone Shampoo Bottle,Personal Care,Silicone,Silikids,14.37,Blue,Italy,4.5,5722,True,Amazon,None
P005394,Synthetic Baby Onesie,Baby & Kids,"60% Cotton, 40% Polyester",Carter'S,8.69,Red,France,3.5,36672,True,Amazon,None
P005395,Natural Beeswax Lip Balm,Healthcare & Wellness,"Beeswax, Shea Butter, Vitamin E",Burt'S Bees,4.42,Clear,Unknown,3.9,22501,True,Ecoretail,None
P005396,Plastic Shampoo Bottle,Personal Care,Hdpe Plastic,Head & Shoulders,5.14,Red,India,5.0,27104,True,Online Shop A,None
P005397,Bamboo Bandages,Healthcare & Wellness,"Bamboo Gauze, Natural Adhesive",Bambooearth,9.18,Orange,France,4.0,37086,True,Whole Foods,None
P005398,Glass Baby Bottle,Baby & Kids,"Borosilicate Glass, Silicone Sleeve",Dr. Brown'S,13.97,Yellow,Unknown,3.5,6940,True,Online Shop B,None
P005399,Teflon Non-Stick Pan,Kitchen & Dining,"Aluminum, Ptfe Coating",T-Fal,26.68,Blue,China,3.1,28099,True,Amazon,None
P005400,Plastic Binder,Office & Stationery,Polypropylene Plastic,Avery,4.97,Black,Sweden,3.2,4289,True,Target,None
P005401,Plastic Shopping Bag,Food & Beverage,Hdpe Plastic,Generic,0.1,Natural,India,3.6,20463,True,Retailer X,None
P005402,Mouthwash Tablets,Personal Care,"Sodium Bicarbonate, Natural",Unpaste,9.08,Green,China,3.9,20323,True,Target,Cosmos Natural
P005403,Bamboo Garden Stakes,Garden & Outdoors,Natural Bamboo,Bamboo Stake Co,7.17,Grey,Italy,3.8,16241,True,Marketplace Y,Fsc Certified
P005404,Synthetic Aloe Vera Gel Plastic,Healthcare & Wellness,"Aloe Vera Extract, Carbomer, Plastic",Banana Boat,5.96,Brown,Usa,4.7,45815,True,Online Shop A,None
P005405,Compostable Tea Bags,Food & Beverage,"Plant-Based Mesh, Tea",Numi,7.76,Unknown,China,4.1,212,True,Marketplace Y,Usda Organic
P005406,Compostable Trash Bag,Kitchen & Dining,"Pla, Pbat Bioplastic",Biobag,13.8,Orange,Australia,3.8,32813,True,Etsy,Bpi Certified
P005407,Single-Use Water Bottle,Food & Beverage,Pet Plastic,Dasani,1.53,Blue,France,4.7,16768,True,Online Shop B,None
P005408,Standard Electric Kettle,Electronics & Energy,"Plastic, Stainless Steel Element",Hamilton Beach,27.4,Grey,Japan,4.1,43713,True,Amazon,None
P005409,Cork Belt,Fashion & Clothing,"Cork, Cotton Lining",Corkor,29.46,Blue,Japan,4.5,25418,True,Whole Foods,Vegan Society
P005410,Bamboo Razor,Personal Care,"Bamboo, Steel Blade",Jungle Strider,16.09,Green,India,3.4,23473,True,Online Shop A,Eu Ecolabel
P005411,Enzyme Drain Cleaner,Cleaning,"Enzyme Bacteria, Plant Extracts",Bio-Clean,11.95,Grey,China,4.4,30724,False,Amazon,Ewg Verified
P005412,Silk Dental Floss,Personal Care,"Silk, Beeswax",Cocofloss,9.56,Natural,France,4.4,25418,False,Retailer X,Leaping Bunny
P005413,Sulfate-Free Shampoo,Personal Care,"Water, Natural Surfactants",Avalon,9.26,Unknown,Netherlands,3.0,10354,False,Online Shop A,Ewg Verified
P005414,Plastic Garden Pot,Garden & Outdoors,Polypropylene Plastic,Bloem,4.98,Orange,France,3.5,25418,False,Marketplace Y,None
P005415,Plastic Food Container,Kitchen & Dining,Polypropylene Plastic,Tupperware,9.6,Blue,China,4.3,36236,True,Marketplace Y,None
P005416,Deet Insect Repellent Plastic,Healthcare & Wellness,"Deet, Synthetic Chemicals, Plastic",Off!,8.6,Grey,China,4.0,31969,True,Online Shop A,None
P005417,Incandescent Bulb,Electronics & Energy,"Glass, Tungsten Filament",Ge,3.21,Pink,Australia,3.9,17795,True,Amazon,None
P005418,Recycled Cotton Tote,Fashion & Clothing,100% Recycled Cotton,Baggu,13.1,Unknown,Canada,4.0,12595,True,Online Shop B,Grs Certified
P005419,Face Wash Plastic Pump,Personal Care,"Synthetic Surfactants, Plastic",Cerave,10.34,Brown,Australia,3.2,33607,True,Brand Store Z,None
P005420,Neem Oil Pest Spray,Garden & Outdoors,"Cold-Pressed Neem Oil, Water",Garden Safe,9.29,Orange,Sweden,4.6,39488,True,Etsy,Omri Listed
P005421,Synthetic Garden Gloves,Garden & Outdoors,"Nylon, Nitrile Coating",Mechanix,10.16,Pink,Canada,3.7,39617,True,Walmart,None
P005422,Plastic Toothbrush,Personal Care,Plastic,Colgate,2.02,Pink,France,3.1,2615,True,Target,None
P005423,Solar Powered Garden Light,Electronics & Energy,"Stainless Steel, Solar Panel",Gigalumi,27.52,Unknown,Usa,4.4,11159,True,Walmart,None
P005424,Virgin Plastic Keyboard,Electronics & Energy,Abs Plastic,Logitech,27.4,Blue,China,3.0,25675,True,Marketplace Y,None
P005425,Disposable Cleaning Wipes,Cleaning,"Polyester, Chemical Solution",Clorox,5.49,Beige,Brazil,4.7,18249,False,Target,None
P005426,Synthetic Pet Bed,Pet Care,"Polyester Fill, Polyester Cover",Furhaven,26.93,Beige,Italy,4.8,3860,True,Amazon,None
P005427,Petroleum Lip Balm Plastic,Healthcare & Wellness,"Petrolatum, Plastic Tube",Vaseline,2.24,Unknown,France,4.5,35068,True,Brand Store Z,None
P005428,Clay Cat Litter,Pet Care,Sodium Bentonite Clay,Tidy Cats,16.54,Blue,India,3.3,10237,False,Marketplace Y,None
P005429,Virgin Polyester Hoodie,Fashion & Clothing,100% Polyester,H&M,26.59,Purple,Italy,3.1,462,True,Whole Foods,None
P005430,Enzyme Drain Cleaner,Cleaning,"Enzyme Bacteria, Plant Extracts",Bio-Clean,12.04,Pink,Netherlands,3.3,24668,True,Online Shop B,Ewg Verified
P005431,Bamboo Cutlery Set,Kitchen & Dining,Bamboo,To-Go Ware,14.03,Red,Usa,4.6,22741,False,Online Shop A,Fsc Certified
P005432,Plantable Pencil,Office & Stationery,"Recycled Newspaper, Seed Capsule",Sprout,10.05,Grey,France,3.6,26463,True,Online Shop A,None
P005433,Natural Loofah,Personal Care,Luffa Plant,Naturespa,5.29,Red,Sweden,3.6,20171,True,Etsy,Cosmos Natural
P005434,Natural Insect Repellent,Healthcare & Wellness,"Citronella, Eucalyptus, Glass Spray",Badger,10.16,Beige,Usa,3.5,27618,True,Greenshop,Cosmos Natural
P005435,Reusable Travel Mug,Kitchen & Dining,"Stainless Steel, Plastic Lid",Yeti,30.52,Orange,Japan,4.9,41165,True,Online Shop A,None
P005436,Cloth Diaper,Baby & Kids,"Organic Cotton, Pul Cover",Bumgenius,20.61,Red,Usa,4.0,25418,True,Online Shop A,Gots
P005437,Bamboo Toilet Brush,Cleaning,"Bamboo Handle, Plant Fiber",Bamboozle,14.51,Green,Italy,3.5,13126,True,Greenshop,Fsc Certified
P005438,Face Wash Plastic Pump,Personal Care,"Synthetic Surfactants, Plastic",Cerave,9.45,Purple,Brazil,4.0,4193,True,Marketplace Y,None
P005439,Wool Sweater,Fashion & Clothing,100% Merino Wool,Icebreaker,153.58,Unknown,India,5.0,12171,True,Online Shop B,Zq Merino
P005440,Stainless Steel Dog Bowl,Pet Care,18/8 Stainless Steel,Loving Pets,14.27,Purple,Brazil,4.9,25418,False,Target,None
P005441,Synthetic Aloe Vera Gel Plastic,Healthcare & Wellness,"Aloe Vera Extract, Carbomer, Plastic",Banana Boat,5.35,Natural,France,4.3,18058,True,Ecoretail,None
P005442,Compostable Tea Bags,Food & Beverage,"Plant-Based Mesh, Tea",Numi,7.24,Blue,Australia,4.8,44521,True,Brand Store Z,Usda Organic
P005443,Wooden Crib,Baby & Kids,"Solid Pine Wood, Non-Toxic Paint",Babyletto,376.57,Unknown,Japan,4.9,14249,True,Amazon,Greenguard Gold
P005444,Mouthwash Tablets,Personal Care,"Sodium Bicarbonate, Natural",Unpaste,9.07,Unknown,Germany,4.5,31789,False,Amazon,Cosmos Natural
P005445,Cellulose Dish Sponge,Kitchen & Dining,"Natural Cellulose, Loofah",Twist,5.17,Purple,Netherlands,4.9,18512,True,Whole Foods,Cosmos Natural
P005446,Plastic Dryer Sheet,Cleaning,"Polyester, Synthetic Fragrance",Bounce,5.48,Unknown,France,4.8,27445,False,Target,None
P005447,Plastic Phone Case,Electronics & Energy,Polycarbonate Plastic,Otterbox,20.3,Beige,Italy,4.5,49598,True,Online Shop A,None
P005448,Plastic Bath Sponge,Personal Care,"Polyester, Plastic",Generic,1.77,Orange,Italy,3.1,5644,True,Retailer X,None
P005449,Synthetic Laptop Bag,Electronics & Energy,600D Polyester,Targus,36.34,Orange,Sweden,3.6,25563,True,Target,None
P005450,Natural Rubber Hose,Garden & Outdoors,Natural Rubber,Gilmour,32.71,Natural,France,4.2,42042,True,Retailer X,None
P005451,Plastic Conditioner Bottle,Personal Care,Hdpe Plastic,Pantene,4.59,Grey,Japan,4.9,42427,True,Marketplace Y,None
P005452,Standard Electric Kettle,Electronics & Energy,"Plastic, Stainless Steel Element",Hamilton Beach,24.87,Clear,Netherlands,3.8,21084,True,Whole Foods,None
P005453,Plastic Adhesive Bandages,Healthcare & Wellness,"Polyethylene, Acrylic Adhesive",Band-Aid,4.81,Clear,China,3.7,2069,True,Ecoretail,None
P005454,Recycled Plastic Planter,Garden & Outdoors,100% Recycled Hdpe,Bloem,22.28,Unknown,Sweden,3.2,15477,False,Walmart,Grs Certified
P005455,Natural Deodorant Stick,Personal Care,"Beeswax, Coconut Oil",Schmidt'S,9.32,Pink,India,4.7,21714,True,Walmart,Leaping Bunny
P005456,Synthetic Baby Onesie,Baby & Kids,"60% Cotton, 40% Polyester",Carter'S,8.98,Brown,Japan,4.9,17061,False,Ecoretail,None
P005457,Natural Rubber Dog Toy,Pet Care,100% Natural Rubber,West Paw,15.14,Pink,Uk,4.7,16786,True,Brand Store Z,None
P005458,Plastic Tea Bags,Food & Beverage,"Polypropylene, Paper, Tea",Lipton,5.2,Red,Unknown,5.0,21366,True,Greenshop,None
P005459,Natural Mold Remover,Cleaning,"Tea Tree Oil, Vinegar",Benefect,14.09,Brown,Germany,3.5,16563,True,Greenshop,Ewg Verified
P005460,Nylon Toothbrush,Personal Care,Nylon,Oral-B,2.56,Red,Japan,3.2,33235,True,Greenshop,None
P005461,Natural Rubber Hot Water Bottle,Healthcare & Wellness,Natural Rubber,Fashy,13.4,Red,Canada,4.5,6510,True,Marketplace Y,None
P005462,Deet Insect Repellent Plastic,Healthcare & Wellness,"Deet, Synthetic Chemicals, Plastic",Off!,8.2,Orange,Japan,4.3,30131,True,Online Shop A,None
P005463,Plastic Landscape Fabric,Garden & Outdoors,Polypropylene Plastic,Dewitt,15.56,Unknown,Italy,3.7,42634,False,Retailer X,None
P005464,Plastic Watering Can,Garden & Outdoors,Polypropylene Plastic,Bloem,13.65,Unknown,India,3.5,38552,False,Target,None
P005465,Disposable Highlighter,Office & Stationery,"Plastic, Solvent-Based Ink",Sharpie,1.81,Blue,Netherlands,3.1,43838,True,Retailer X,None
P005466,Clay Cat Litter,Pet Care,Sodium Bentonite Clay,Tidy Cats,15.22,Black,Germany,4.1,36736,True,Ecoretail,None
P005467,Bamboo Pet Food Mat,Pet Care,Bamboo Fiber,Pawfect Pets,10.72,Pink,Unknown,4.1,13108,True,Target,Fsc Certified
P005468,Bamboo Bandages,Healthcare & Wellness,"Bamboo Gauze, Natural Adhesive",Bambooearth,8.1,Pink,Unknown,4.3,10176,False,Amazon,None
P005469,Wool Sweater,Fashion & Clothing,100% Merino Wool,Icebreaker,166.03,Black,Netherlands,3.9,19678,True,Greenshop,Zq Merino
P005470,Reusable Silicone Bag,Kitchen & Dining,Platinum Silicone,Stasher,19.22,Grey,Netherlands,4.2,42222,True,Marketplace Y,None
P005471,Disposable Surgical Mask,Healthcare & Wellness,"Polypropylene, Polyethylene",3M,0.54,Unknown,France,4.9,44423,True,Retailer X,None
P005472,Natural Rubber Hot Water Bottle,Healthcare & Wellness,Natural Rubber,Fashy,16.69,Orange,Italy,3.2,23554,True,Greenshop,None
P005473,Single-Use Alkaline Battery,Electronics & Energy,"Alkaline, Zinc, Manganese",Duracell,9.77,Grey,Canada,3.0,41981,True,Marketplace Y,None
P005474,Dry Shampoo Aerosol,Personal Care,"Aerosol, Butane",Batiste,7.7,Unknown,Canada,4.0,24412,True,Online Shop B,None
P005475,Shampoo Bar Lavender,Personal Care,"Natural Oils, Coconut",Lush,9.46,Beige,Canada,4.9,18941,True,Whole Foods,Cosmos Organic
P005476,Jute Garden Twine,Garden & Outdoors,Natural Jute Fiber,Luster Leaf,5.05,Grey,Sweden,5.0,23955,False,Whole Foods,None
P005477,Disposable Paper Filter,Kitchen & Dining,Bleached Paper,Melitta,4.55,Orange,Brazil,3.3,18560,True,Greenshop,None
P005478,Disposable Highlighter,Office & Stationery,"Plastic, Solvent-Based Ink",Sharpie,1.8,Pink,Australia,3.9,9897,True,Whole Foods,None
P005479,Electric Lawn Mower,Garden & Outdoors,"Steel, Recycled Plastic",Greenworks,192.84,Natural,Canada,3.8,23226,True,Whole Foods,Energy Star
P005480,Plastic Landscape Fabric,Garden & Outdoors,Polypropylene Plastic,Dewitt,16.17,Grey,Japan,3.9,28325,True,Walmart,None
P005481,Dry Shampoo Aerosol,Personal Care,"Aerosol, Butane",Batiste,6.26,Unknown,Sweden,4.2,25418,True,Ecoretail,None
P005482,Organic Cotton Tote Bag,Food & Beverage,100% Organic Cotton,Baggu,16.66,Grey,Australia,4.9,24951,True,Marketplace Y,Gots
P005483,Natural All-Purpose Cleaner Glass,Cleaning,"Vinegar, Essential Oils, Glass Bottle",Branch Basics,13.53,Beige,Brazil,4.7,35506,True,Target,Ewg Verified
